,id,text,created_at,retweet_count,favorite_count,source,user_id,user_screen_name,user_name,user_created_at,user_description,user_followers_count,user_friends_count,user_location,user_coordinates
548,793855367323258880,"RT @GalbersGaming: Tornado Spell Potential - Clash Royale 
https://t.co/LLcm28zm2B via @YouTube
#clashroyale #tornadoclashroyale
@clashroya…",2016-11-02 16:40:43,1,0,ClashRoyaleList,771735363765301248,ClashRoyaleRT,ClashRoyaleRT,2016-09-02 15:43:43,Mention @ClashRoyaleRT in a Tweet and we will mirror I mean retweet it for you! Must be following! Clash ON!,494,985,United States,
549,793855356577472512,GTA online guides - Declasse Tornado Rat mod review: https://t.co/CvUOTYaNPg via @YouTube,2016-11-02 16:40:40,0,1,Google,3266527386,pyrerealmgaming,Pyrerealm Gaming 🌐,2015-07-03 00:26:34,"main cahnnel
https://t.co/tlQTp2Eln4
2nd
https://t.co/Ol6dJzgwQx",179,55,,
550,793855331025780736,"RT @Suicidiou: ""Você já se sentiu como se tivesse se tornado a pior versão de você mesmo?"" 
— Mensagem para Você.",2016-11-02 16:40:34,456,0,Twitter for Android,740644677922238468,chwrisbrownx,gabi,2016-06-08 20:40:26,nya nizão cléa bru cati e lucas|| daddy follows 11.09.2016. at 5:22pm,2312,1657,emily é meu tudinho,
551,793855215376228352,We survived Obama.  We can survive ANYTHING!,2016-11-02 16:40:07,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
552,793855211773239297,RT @deedeebronson: el clima se parece mucho al humor q tengo lluvia sol viento arcoiris lluvia tornado frio humedad calor meteoritos terrem…,2016-11-02 16:40:06,40,0,Twitter for Android,1383032144,aguuuuuuusssss,Agus,2013-04-26 22:41:33,QUINTO 2016,820,492,,
553,793855195428052993,The latest Weather Safety Daily! https://t.co/QHQK8t8GLD Thanks to @KevinMyattWx @MiroWare @saravanangee #tornado #hurricane,2016-11-02 16:40:02,0,1,Paper.li,236516604,jenjhenderson,Jen Henderson,2011-01-10 19:31:42,Weather and disaster scholar. Applied qualitative research. PhD candidate. Storm chaser. Pet parent. Ashtanga yoga.,1067,1406,"Blacksburg, VA",
554,793855180521431040,きょうはつかれすぎたのでねます,2016-11-02 16:39:58,0,0,Twitter for Android,3661241353,spring_tornado,絶対零度のはるのあらし,2015-09-23 16:12:31,イカモチベ高め。ツイート多いので悪しからず。Redot、Rαis所属,366,287,,
555,793855112556929024,THE TORNADO FORCE,2016-11-02 16:39:42,0,0,wipusername ebooks,3227588264,wipebooks,wipusername ebooks,2015-05-26 21:51:58,Hello. I am @wipusername's bot.,30,3,,
556,793855045263556608,RT @xkcdComic: Tornado Safety Tips https://t.co/i6xHyk6l6P https://t.co/020iWYhZtF https://t.co/yrN5Sv6asw,2016-11-02 16:39:26,120,0,Twitter for Android,925660928,PaulCappaert,Paul Cappaert,2012-11-04 16:27:41,,8,26,,
557,793855030084431872,@TORNADO_CHICK @_Nubbins_ More like down to cuck,2016-11-02 16:39:22,0,3,Twitter for iPhone,105141679,PARADEofCHAOS9,Slevin Kelevra,2010-01-15 13:41:27,So it goes.,1845,1037,some circle of hell,
558,793854977190035456,Important tornado safety tips! https://t.co/sO9zeermuZ,2016-11-02 16:39:10,0,0,Twitter Web Client,21168541,Themiscyra,FirstAgainstTheWall,2009-02-18 04:24:13,"A tournament, a tournament, a tournament of lies! Offer me solutions, offer me alternatives, & I decline. It's the end of the world as we know it & I feel fine.",697,371,"Boston, MA",
559,793854972622413825,Campfires everywhere for 11/08.  That once a lifetime commercialized factor.,2016-11-02 16:39:09,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
560,793854967937392640,Quisiera tener el poder de levantarme y que mi cabello no se vea como si hubiera pasado un tornado (?,2016-11-02 16:39:08,0,0,Twitter for Android,742130985505030144,camilameza31,➳ςɑʍɨℓɑ†❥,2016-06-12 23:06:29,"Slytherin, Nefilim, Mixer, Directioner, Lovatic, Germaniter, Pambisita, Criaturita del señor, Normanator | ♒ | Snapchat: camilameza31 | Mati Vilar 😍😘😙",83,142,Argentina,
561,793854955064930304,RT @dreavega4: Este año fue fatal pero conocí a unas personas que han tornado mi vida en algo hermoso,2016-11-02 16:39:05,17,0,Twitter for iPhone,2173760871,Ymarie10,Punani✨,2013-11-08 19:48:31,Somos instancias de la misma vida separados por lo que llaman muerte UPRM/#LGBTT🏳️‍🌈/ Taste my rainbow/ ΨΖζ,486,557,Laura Prepon is bae,
562,793854895363424256,"#Tornado #SocialMedia @SocialNewsCorp ""Daily"" https://t.co/1bae7mz19X Via #Twitter @VisitTopeka @goatmilkstuff @BertacchiMonica #tornado",2016-11-02 16:38:50,0,0,Paper.li,2324060515,MyWeatherCam,My Weather Cam™,2014-02-02 17:01:28,"Proud Father Son Husband
back to back #Hurricane Survivor 
#Founder and #CEO 
Eco-Beach @SocialNewsCorp
Yes, That's me, my home, truck and boat in the photo! MM",151,7,#Global #Social #Weather #News,
563,793854859376226304,"I think it would be cool to actually see a tornado before I gie, just not RIGHT befoxe.",2016-11-02 16:38:42,0,0,zlatvkx818ng55hsltwpx3i3qwkah8ry,3095850014,lacocofalco771,gertrudes,2015-03-18 09:00:36,"I bet childhood ,besity rates in Hidden Valley are completely cff the charts.",340,795,,
564,793854798269251584,あーぱゆさぁ～んかまって～,2016-11-02 16:38:27,0,1,Twitter for Android,3661241353,spring_tornado,絶対零度のはるのあらし,2015-09-23 16:12:31,イカモチベ高め。ツイート多いので悪しからず。Redot、Rαis所属,366,287,,
565,793854777725710336,RT @Thelnteresting: Tornado Potato  https://t.co/X0AzHM3a7p,2016-11-02 16:38:22,3045,0,Twitter for iPhone,186821942,ColorMee_LOVELY,Brianna,2010-09-04 14:10:39,#UWG19,1184,1259,,
566,793854739016323073,もぅねょ,2016-11-02 16:38:13,0,0,Twitter for Android,3661241353,spring_tornado,絶対零度のはるのあらし,2015-09-23 16:12:31,イカモチベ高め。ツイート多いので悪しからず。Redot、Rαis所属,366,287,,
567,793854734620880897,RT @dreavega4: Este año fue fatal pero conocí a unas personas que han tornado mi vida en algo hermoso,2016-11-02 16:38:12,17,0,Twitter for Android,2440681715,YoSoyJampii,✌Jampi✌,2014-03-27 20:56:34,"Weed Bitch

ENTROMETIO/A😂😂

Phhhoto- _jampi_

SC-Jampiereswaager",2487,1990,"New York, NY",
568,793854730447491072,¡Puedo ser tornado...... o ser tu brisa!,2016-11-02 16:38:11,0,0,TweetCaster for Android,3589490295,PaolaDelRio_7,paola del rio,2015-09-08 16:53:06,La más pequeña buena acción es mejor que la más grande intención.,2,0,,
569,793854726479679489,"RT @LucasSantos15: Dia lindo, mas tu sai de casa pra dentro de um tornado",2016-11-02 16:38:10,1,0,Twitter for Android,231150822,einmorena,rayandra alves,2010-12-27 18:56:38,"snapchat/instagram: rayandraalves •
i love 🦄",1247,1004,,
570,793854672612257792,"Haha. On outnumbered. "" Trump,is like a tornado and Hillary is the trailer park"" @HillaryClinton @realDonaldTrump @POTUS",2016-11-02 16:37:57,0,2,Twitter for Android,3049702774,CaneKeith,Rex04511521,2015-02-21 13:02:21,"Criminology degree, PT animal activist/ rescuer. newly licensed real estate agent! LOVE my country's freedoms & our constitutional freedoms! #neverhillary",550,340,"Kentucky, USA",
571,793854606325456896,"RT @GizmodoES: El espectacular nacimiento de un tornado de fuego, grabado en cámara superlenta https://t.co/Y01U6voEru https://t.co/oDSKu8s…",2016-11-02 16:37:41,9,0,Twitter for Android,773526240946978817,Repasa2web,Repasa2,2016-09-07 14:20:02,"Nace REPASA[2], un nuevo espacio web para la difusión de contenidos y experiencias en diversas asignaturas de ESO en Salesianos Ntra. Sra. del Pilar Zaragoza.",28,88,"Zaragoza, España",
572,793854590122811392,"RT @trumpette01: @greggutfeld ""Trump is a tornado and Hillary is the trailer park""! That is awesome! #PodestaEmails26 #WednesdayWisdom #Hil…",2016-11-02 16:37:38,7,0,Twitter for Android,2997027117,copperpineinc,Christopher Anderson,2015-01-25 02:04:45,CopperPine Inc. #Conservative #Vet #Patriot #Bluehand #TCOT #NRA #PJNET (Retweets not an endorsement. Tweets not solicitation of services or investment advice.),2394,4790,"Salt Lake City, Utah",
573,793854586570305537,RT @fatmasahiiiin: Ya siz bana sap demeyinde nasıl olsa biticek diye sevgili yapmıyo diyin modern olun biraz,2016-11-02 16:37:37,1,0,Twitter for Android,370186860,Tornado_34,Emre Ağaç,2011-09-08 16:11:42,"kendimle ilgili net bir fikrim yok.
instagram: emreagac34",836,139,Istanbul,
574,793854448846209028,#Construction on amazing #eco village with tornado-resistant homes continues https://t.co/BnFOYDTBr8 https://t.co/vhhZA8PH7L,2016-11-02 16:37:04,0,0,Buffer,224970606,hallgregoryrec,Hall Gregory Rec Ltd,2010-12-10 09:50:16,"#Construction lovin', fist bumpin' White-Collar #Recruitment.  Specialisms include: #Build, #SocialHousing & #Resi Main Contractors; #HSE; #Civils;",847,1217,Hemel Hempstead,
575,793854404428500992,RT @SpinPT: Gostei de um vídeo do @YouTube de @rycegames https://t.co/8tK1BXAeik GTA 5 Online - TORNADO RAT ROD SHOWCASE - PS4 Rockstar Edi…,2016-11-02 16:36:53,1,0,Twitter for iPhone,703707241925443585,SpinPT,SpinPT,2016-02-27 22:24:15,"Canal de jogos no youtube, subscreve se gostares! Obrigado #RUMOAOS300Subs",468,666,"Irlanda do Norte, Reino Unido",
576,793854389689524224,"El JBL TORNADO subwoofer 15"" 5600W, si buscás calidad para todo tipo de músicas está es una excelente opción 🏁🔝🔊🙌🏼😎 https://t.co/FSGF0LK4GU",2016-11-02 16:36:50,0,0,Facebook,236663705,MCSNegocios,MCS Negocios,2011-01-11 02:59:36,"MCS Negocios, todo lo que buscás lo encontrás en http://t.co/VOXZjeLG, comprás ONLINE y abonás al recibir en tu domicilio u oficina.",580,481,Paraguay,
577,793854267421552640,RT @TheScaryNature: Plasma Tornado on the surface of the sun https://t.co/DfQQjoWLpP,2016-11-02 16:36:21,540,0,Twitter for Android,392685451,BarreiraLeandro,Leandro Barreira Rei,2011-10-17 12:29:12,"I was blind, now i can see..........",53,196,Rio de Janeiro,
578,793854212475985920,Trump is like a tornado &amp; Hillary is the trailer park! -Greg Gutfeld &amp; This race is getting tighter than MMFlint yoga pants! -GG#outnumbered,2016-11-02 16:36:08,0,0,Twitter Web Client,2862028996,tinamarie918,Christina,2014-11-05 06:22:38,Mom. Wife. #womenfortrump Supporting Donald Trump 2016 #MAGA,159,345,"Glenpool, OK",
579,793854134399168516,RT @chatelain_hugo: On en parle de la meuf qui a vomi sur elle et ses deux potes dans le tornado ?,2016-11-02 16:35:49,2,0,Twitter for iPhone,4020013450,Dole90150104,Flo,2015-10-22 22:33:12,"Les paroles s'envolent, les écrits s'effacent",120,109,,
580,793854124483682304,@realDonaldTrump is the tornado 🌪🌪🌪 and hillary is the trailer park 🚎 - she's scared!! Keep the Trump movement going! 🌪🇺🇸👍🏼🇺🇸,2016-11-02 16:35:47,0,0,Twitter for iPhone,1104451712,reeverwdw,Stacy Reever,2013-01-19 19:20:52,"Mom, US Navy mom, wife, retired law enforcement, Disney lover, softball nut, stand up for your beliefs, *Life is a gift * #Thank Jesus daily",69,95,"Illinois, USA",
581,793853950067896324,RT @TheScaryNature: Tornado destroys school gym! https://t.co/zNx3BpJVzC,2016-11-02 16:35:05,3121,0,Twitter for iPhone,433534915,_FreshOutDaOven,lil Loaf,2011-12-10 17:51:11,Been a golden brown since day one #CFC #buckeyenation #cavs #Drogba snapchat: max.linscott Alma College Lax #15,622,456,,
582,793853863346499584,"RT @aliciaepetit: Next time you're afraid to share your ideas, remember someone once said in a meeting, ""Let's make a film with a tornado f…",2016-11-02 16:34:44,1,0,Twitter Web Client,348264024,Zinkromo,CBolt,2011-08-04 04:13:04,creator & concert junkie 08947,76,104,"Akron, Ohio",
583,793853688800477184,@_katiekurtz_ I'm not sure. I didn't feel any more of a tornado in my soul than usual. Ha.,2016-11-02 16:34:03,0,0,Twitter for iPhone,42164103,nickbelardes,Nicholas Belardes,2009-05-24 04:34:56,Essays: RANTING OUT LOUD (soon) | Fiction: @carvezine @pitheadchapel @theislandreview | #Twitterature: @smallplaces. Latino Gryffindor | https://t.co/fFTrOcQlYC,17484,13606,"San Luis Obispo, CA",
584,793853625223315456,On en parle de la meuf qui a vomi sur elle et ses deux potes dans le tornado ?,2016-11-02 16:33:47,2,2,Twitter for Android,3123477339,chatelain_hugo,Trampoman,2015-03-28 11:11:00,Dijon | 18 ans,157,151,,
585,793853609519648768,RT @xkcdComic: Tornado Safety Tips https://t.co/i6xHyk6l6P https://t.co/020iWYhZtF https://t.co/yrN5Sv6asw,2016-11-02 16:33:44,120,0,Twitter Web Client,2564516342,EJFisch,EJ Fisch,2014-06-13 03:13:26,"Author. Artist. Gamer. Nerd.  The Ziva Payvan series: https://t.co/b3tmBYGWms ~~~~~Email: ej@ejfisch.com
~~~~~Newsletter: https://t.co/VIZffYCtai",1141,872,"Oregon, United States",
586,793853569577410560,Aside from the Noble.  Did you hear Nobles? I thought it would be Knights or Sires but those were Nobles.  Wow.,2016-11-02 16:33:34,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
587,793853479865421824,I liked a @YouTube video https://t.co/3nPNRuMin6 Guile's Theme Goes With Everything! - MLP Pegasus Tornado,2016-11-02 16:33:13,0,0,Google,81959317,AngelFalese,angel falese,2009-10-12 23:42:29,"Hi I'm Angel a Spiritual Coach. Entrepreneur, Web designer, Blogger, Investment Bank Analyst, founder of Mercy HomesUK and a Nigerian African in Diaspora!",303,675,London,
588,793853361875324928,RT @xkcdComic: Tornado Safety Tips https://t.co/i6xHyk6l6P https://t.co/020iWYhZtF https://t.co/yrN5Sv6asw,2016-11-02 16:32:45,120,0,Twitter Web Client,16098129,rtfeldman,Richard Feldman,2008-09-02 15:33:59,Let’s go with the ambitious approach.,5286,524,"San Francisco, CA",
589,793853331055706112,Ik vind een @YouTube-video van @cromotag leuk: https://t.co/uCSxkas9T0 GTA V Freeroam - DE NIEUWE RAT ROD TORNADO PIMPEN! (GTA 5,2016-11-02 16:32:37,0,0,Google,1197612133,_DPS01_,DutchPlaneSpotter01,2013-02-19 15:21:05,"Nederlandse Vliegtuig Spotter bij EHAM/AMS. 
Ik ga voornamelijk foto's maken. Daarnaast af en toe filmpjes. 
Check mijn insta 
Dutchplanespotter01",27,128,"Hengelo, Nederland",
590,793853326064353280,when will the university understand that i don't give a fuck about them testing the tornado sirens,2016-11-02 16:32:36,0,1,Twitter for iPhone,784246503648800769,christenbless,gay pirate,2016-10-07 04:18:31,,33,17,tx,
591,793853240693710848,@MerloCecilia Qué lastima que no paso un tornado asi te llevaba,2016-11-02 16:32:16,0,0,Twitter for Android,2578877534,guillehrnandez5,Guille Hernández,2014-06-20 15:50:12,,274,238,"Navarro, Argentina",
592,793853192966733824,RT @Thelnteresting: Tornado Potato  https://t.co/X0AzHM3a7p,2016-11-02 16:32:04,3045,0,Twitter for iPhone,4251245482,__constanceuh__,ratpi$海盗,2015-11-22 17:35:25,si j'y suis vas voir ailleurs,287,136,ølycity,
593,793853190752043008,RT @BlacksnightYT: @damtehh ni el tornado te puede mover,2016-11-02 16:32:04,12,0,Twitter for iPhone,3161583598,BlacksnightYT,Blacksnight,2015-04-12 23:18:19,,246,231,,
594,793853150990065664,@mckneegrow @_Nubbins_ because he is,2016-11-02 16:31:54,0,1,Twitter for Android,1551047232,TORNADO_CHICK,TORNADO CHICK,2013-06-27 17:06:04,"Surrounded by dicks daily, some days I have tits & some days balls & Bears fan for life!! Pics are never me!! Now shut the fuck up",887,687,Wherever I'm sent,
595,793853109227302912,"RT @trumpette01: @greggutfeld ""Trump is a tornado and Hillary is the trailer park""! That is awesome! #PodestaEmails26 #WednesdayWisdom #Hil…",2016-11-02 16:31:44,7,0,Mobile Web (M5),1263289160,CaseyDa71834115,MSCasey89,2013-03-13 01:23:59,"Homemaker with a passion for Christ, saving money, and making a difference in my community.",107,145,"Hattiesburg, MS",
596,793853093012267008,"Susto por tornado en Chascomús
Fue una nube embudo

Quienes andaban por la zona se asustaron pero técnicamente se... https://t.co/dxRg0wisJ3",2016-11-02 16:31:41,0,0,Facebook,1282139682,opi22mdp,Opinion 22,2013-03-20 03:04:57,Portal de noticias y opinión,572,1156,Mar del Plata  Argentina,
597,793853087479951360,"Fine GOP sabotage away, my fault...forgot.",2016-11-02 16:31:39,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
598,793853067192139776,@_Nubbins_ down to fuck,2016-11-02 16:31:34,0,1,Twitter for Android,1551047232,TORNADO_CHICK,TORNADO CHICK,2013-06-27 17:06:04,"Surrounded by dicks daily, some days I have tits & some days balls & Bears fan for life!! Pics are never me!! Now shut the fuck up",887,687,Wherever I'm sent,
599,793852996513771521,"RT @rubinaramesh199: Hi Everyone, We need around 10 more support. So if anyone has not done it, please give us a few clap.... https://t.co/…",2016-11-02 16:31:18,1,0,Twitter Web Client,1385393209,TarangSinha,Tarang Sinha,2013-04-27 20:18:28,"Author of We Will Meet Again. Avid Reader.  #FreelanceWriter, #Editor #Blogger. Published in @GHIndia, Child India, @WomansEra2, Alive and @UffYeEmotions",757,76,India,
600,793852969074642944,RT @broderick: We can't ever forget about the vape tornado vine https://t.co/mnJvVJ111u,2016-11-02 16:31:11,4444,0,Twitter for Windows,1615005474,Maui_cordero,₩ Bishhh ₩,2013-07-23 11:14:47,"Fuq wid me or not, idgaf",353,237,Guam,
601,793852880797204480,Me ha gustado un vídeo de @YouTube de @xxstratusxx (https://t.co/saoG9V3b3S - GTA 5 | PRIMERA CARRERA CON EL TORNADO RAT ROD!!! - GTA,2016-11-02 16:30:50,0,0,Google,3081828840,BaiVegettaxx,coтy💥,2015-03-14 18:14:43,"si necesito reírme en momentos malos, ellos están ahí, siempre. [stratus/flow] soy troncostreet shipper, y siempre lo seré.",335,147,tenerife sur,
602,793852871703879680,RT @iIovespace: Lightning piercing through a tornado https://t.co/5Q7fhEjvzP,2016-11-02 16:30:48,4407,0,Twitter for Android,2250543517,exotic_french,heidis,2013-12-17 15:03:22,"When you arise in the morning, think of what a precious privilege it is to be alive, to breathe and to enjoy.😵",368,421,"Houston, TX",
603,793852864544116736,"RT @Hanzen2402: The new Tornado Rat Rod is now available in GtaOnline😎
My new snap https://t.co/wGmeSrCvVd #noeditor @RockstarGames Thank y…",2016-11-02 16:30:46,95,0,Twitter for Android,2922224264,McknightNmc,McknightGaming,2014-12-08 02:20:35,"GTA Online Xbox360 Crew The purge attackers
Gamertag: Mcknightgamimg
Youtube: McKnight gaming
kik: mcknightgaming
Facebook: Nicholas Mcknight",21,72,,
604,793852763981611008,"Atacando Con Las 4 Nuevas Cartas Filtradas! | Él TORNADO , Hechizo de Clonacion Los Bárbaros y Mago: https://t.co/GWxeeYrFNw vía",2016-11-02 16:30:22,0,0,Google,4594244293,ThedarvinC,Darvin #TeamDarvin,2015-12-18 13:53:55,Muy buenas  Soy TheDarvinCoc HD. Subo Videos de C.R y COC . Me Gusta lo que ago soy el Putoamo . Meta Llegar a 5K Subs este año  Gracias,853,342,"National District, Dominican R",
605,793852737721032705,"RT @TornadoQuest: This Week’s Tornado Quest Science Links &amp; More For October 24 – November 1, 2016 https://t.co/FbJih4NVx9 https://t.co/bG8…",2016-11-02 16:30:16,2,0,Twitter Web Client,191538028,FredOrth,Fred Orth,2010-09-16 18:07:19,"BA 69, Denver U, MA 73, U. of Oklahoma. Army Vet  69-72 VN.: News, Geography, History, France, Healthcare, Finance. 3 daughters, 1 Wife for 42+ years. Catholic.",3947,3431,"Tulsa, OK",
606,793852683274682369,RT @TheScaryNature: Plasma Tornado on the surface of the sun https://t.co/DfQQjoWLpP,2016-11-02 16:30:03,540,0,Twitter for iPhone,1663725788,moniiqueeeee_,monique,2013-08-11 23:57:42,I don't wanna grow up,1260,1061,"Los Angeles, CA",
607,793852666942255104,RT @AntraxCLASH: @AntraxCLASH El mago eléctrico y el tornado están como para papi Antrax,2016-11-02 16:29:59,99,0,Twitter for Android,777720143619117056,Josecr051,Jose cr 05,2016-09-19 04:05:06,VIVA COSTA RICA Y GTAV❤💎,13,74,Costa Rica,
608,793852650433445888,RT @INAU_Oficial: En CEPRODE de Dolores con el equipo que nos presentó el trabajo realizado desde el tornado. Una maravilla de compromiso y…,2016-11-02 16:29:55,2,0,Twitter for Android,749696245195825152,YoSuecia,Yo Suecia,2016-07-03 20:08:08,,17,357,,
609,793852623451398144,@FoxNews Gregg Gutfield: Trump is the tornado &amp; Hillary is the trailer park! #Election2016 #DrainTheSwamp #Trump #NeverHillary,2016-11-02 16:29:49,0,0,Twitter Web Client,703996252669652993,RiseToAmerica,RiseToAmerica,2016-02-28 17:32:41,"I cherish our American values, honor our military, value our freedom. I love America. I pray God keep her safe! Will you do the same? #WriteInCruz #SaveAmerica",250,23,"Alaska, USA",
610,793852583265837056,#LymiesBeLike .. #Lyme isn't about Dancing in the Rain it's about Surviving a Tornado 🌪💚🙌🏼 https://t.co/yNp2rzSZVo,2016-11-02 16:29:39,0,3,Twitter for iPhone,3084517360,LymiesBeLike,Lidewij,2015-03-10 17:38:27,Chronic Lyme - Neuro-Borreliose stad. 3 | #LymiesBeLike - Memes-Quotes-News-Awareness | Youtube-Vlogger,404,203,The Netherlands,
611,793852555034066948,Iran will formally apologize for Hate.America slogans expressed by their Islamic Circle.,2016-11-02 16:29:32,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
612,793852430404427777,RT @INAU_Oficial: En CEPRODE de Dolores con el equipo que nos presentó el trabajo realizado desde el tornado. Una maravilla de compromiso y…,2016-11-02 16:29:03,2,0,Twitter Web Client,161497051,aibexint,::: A I B E X :::,2010-07-01 00:46:36,AIBEX INTL WORLDWIDE ALUMNI ASSN HQ MONTEVIDEO URUGUAY,160,1712,hq@aibex.eu,
613,793852414571012097,RT @Berzeck_Me: Je viens de faire le Tornado à la fête foraine j'ai passé le tour a hurlé vu que mon taux de fragilité est supérieur à 2000,2016-11-02 16:28:59,1,0,Twitter for iPhone,4020013450,Dole90150104,Flo,2015-10-22 22:33:12,"Les paroles s'envolent, les écrits s'effacent",120,109,,
614,793852395130195969,RT @PoppyLions: #RT plz #cosplay ✌️ is a #hot feb so check her out➻ https://t.co/OhPq3YIAWB #nsfw #gaming #comics https://t.co/s3ZMB07xHg,2016-11-02 16:28:54,2,0,Twitter for Android,2324119454,Pcmz0448,Paulo  César,2014-02-02 18:00:01,,243,273,Naucalpan,
615,793852354080698368,https://t.co/LTsWnE6MVI @jleguizamon_ le ganaremos con el tornado al circo con ruedas ese que tiene yandel?,2016-11-02 16:28:44,0,2,Twitter Web Client,788206524,TobiLegui,Tobías Leguizamón,2012-08-29 00:57:17,-,808,668,R.P.,
616,793852292420239360,We never knew of these things but to say we never needed to know defeats the argument we found these things out.,2016-11-02 16:28:30,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
617,793852267984150528,Trump is rising so fast and Hillary is falling faster as if Trump was a tornado Hillary would be the trailer park,2016-11-02 16:28:24,0,1,Twitter for Android,50520415,scumbob,Mike Sumner,2009-06-25 02:15:48,"USAF Decorated Veteran, Love My Country  & It's People. We must have accountability in our elected Representatives and our Appointed Cabinet Members.",50,45,Logansport IN,
618,793852227412602880,ぱゆさぁ～ん,2016-11-02 16:28:14,0,1,Twitter for Android,3661241353,spring_tornado,絶対零度のはるのあらし,2015-09-23 16:12:31,イカモチベ高め。ツイート多いので悪しからず。Redot、Rαis所属,366,287,,
619,793852197146472448,"RT @trumpette01: @greggutfeld ""Trump is a tornado and Hillary is the trailer park""! That is awesome! #PodestaEmails26 #WednesdayWisdom #Hil…",2016-11-02 16:28:07,7,0,Twitter for Android,2827240709,susandaley0128,Deplorable Susan,2014-10-13 10:58:38,America over Party #lesbian. #Hillaryforprison,735,319,Dallas Tx,
620,793852193350660096,Just heard on @FoxNews:  @realDonaldTrump is a tornado and @HillaryClinton is a trailer park! @mitchellvii https://t.co/oSuQjkRgTf,2016-11-02 16:28:06,0,0,Twitter for iPhone,185746136,BigBoyPants4U,Mark,2010-09-01 18:54:23,"South Cackalacky Native, US Army Veteran,Utility Power Consultant, Father of 4 Jeremiah 29:11",493,564,"Lagrange, GA, Charleston SC",
621,793852190628556800,RT @TheScaryNature: Tornado destroys school gym! https://t.co/zNx3BpJVzC,2016-11-02 16:28:05,3121,0,Twitter for iPhone,3395319918,bespecialphonso,Alphonso Hawkins,2015-08-30 18:33:56,student athlete 17' | #bespecialphonso | Trying to make this dream a reality | 254 is home,444,269,"Fort Worth, TX",
622,793852126153830408,Ik vind een @YouTube-video van @cromotag leuk: https://t.co/YB1kJhfFa1 GTA V Freeroam - DE NIEUWE RAT ROD TORNADO PIMPEN! (GTA 5,2016-11-02 16:27:50,0,0,Put your button on any page! ,3147456042,DailyDimitri,Dimitri,2015-04-10 07:56:22,,376,2770,,
623,793852097338966017,The more you admire the flag.the more you question the West.  Where's Waldo again?,2016-11-02 16:27:43,0,0,Twitter for Android,790305179690209284,tornado_2k20,And',2016-10-23 21:33:32,,1,27,,
624,793852094373560322,"Fox now! ""Trump is the Tornado &amp; Hilary is the Trailer park""",2016-11-02 16:27:43,0,1,Twitter for iPhone,2334021624,michaellwoodard,Retired,2014-02-08 20:17:30,"Retired Fire Chief, 28yrs Service. All the Glory to God.",418,319,,
625,793852018414587904,"@wx8ben Kind of like when news outlets post video of an obvious tornado and say, ""Video of a possible tornado.""",2016-11-02 16:27:24,0,0,TweetDeck,15731513,ChrisSnr,Chris Sanner,2008-08-05 03:01:56,Married to Sara. Choctaw. Award winning Photographer/Filmmaker. Freelance journalist. Storm chaser Tornado Titans/KOCO. Given grace.,3495,1393,"Oklahoma City, OK",
626,793851945240768512,Trump is the tornado and Hillary is the trailer park https://t.co/mYZU5HItTH,2016-11-02 16:27:07,0,0,Twitter Web Client,211480917,tonguepiercer,tonguepiercer,2010-11-03 11:27:34,"Conservative Republican, Tea party, Christian. Patriot. Probably an infidel. Tweet me long time.I follow back all vets & active service. #TGDN",2623,2042,Southern California,
627,793851909648056320,"I just heard on Fox ""Trump is the Tornado and Hillary is the Trailer Park"" - perfect!",2016-11-02 16:26:58,0,0,Mobile Web (M5),194580512,jordinsgrandma,Mary Lynn Konnick,2010-09-24 13:55:38,,9,44,,
628,793851908305793024,RT @TheScaryNature: Tornado destroys school gym! https://t.co/zNx3BpJVzC,2016-11-02 16:26:58,3121,0,Twitter for iPhone,2258036076,loovekourtt,Kourtney with a K,2013-12-22 18:59:34,#UTSA20,872,812,"San Antonio, TX",
629,793851906766409728,"@greggutfeld ""Trump is a tornado and Hillary is the trailer park""! That is awesome! #PodestaEmails26 #WednesdayWisdom #HillarysEmails",2016-11-02 16:26:58,7,10,Twitter for iPhone,480074801,trumpette01,Deplorable Becky,2012-02-01 03:04:23,A tiny buzz saw for #DonaldJTrump #BasketofDeplorables #HillarysHealth #SuperPredators #TacoBowls #BasementDwellers #Redneck #Irredeemable #WomenWhoVoteTrump,1769,1919,"Chicago, IL",
630,793851874055065600,RT @xkcdComic: Tornado Safety Tips https://t.co/i6xHyk6l6P https://t.co/020iWYhZtF https://t.co/yrN5Sv6asw,2016-11-02 16:26:50,120,0,Twitter for iPhone,222496914,PurdueKev,PurdueKev,2010-12-03 15:59:54,"Bioengineer and Dad... Proud graduate of Purdue University...  Love soccer, skiing, cycling, golf, music, wine and Chicago...",31,140,"Washington, DC",
